vTEC err_vTEC 
26.869535 -6820973.130465 
30.805619 -6820969.194381 
35.630433 -6820964.369567 
40.936524 -6820959.063476 
46.157442 -6820953.842558 
50.843608 -6820949.156392 
54.779787 -6820945.220213 
57.956765 -6820942.043235 
60.470400 -6820939.529600 
62.420632 -6820937.579368 
63.846201 -6820936.153799 
64.699120 -6820935.300880 
64.856982 -6820935.143018 
64.194000 -6820935.806000 
62.786053 -6820937.213947 
28.802822 -6820971.197178 
32.418962 -6820967.581038 
36.980616 -6820963.019384 
42.600613 -6820957.399387 
48.878623 -6820951.121377 
55.187340 -6820944.812660 
60.928687 -6820939.071313 
65.699625 -6820934.300375 
69.349958 -6820930.650042 
71.942128 -6820928.057872 
73.653374 -6820926.346626 
74.668608 -6820925.331392 
75.096342 -6820924.903658 
74.917366 -6820925.082634 
73.965997 -6820926.034003 
71.971576 -6820928.028424 
68.801924 -6820931.198076 
33.495580 -6820966.504420 
36.792702 -6820963.207298 
41.274452 -6820958.725548 
47.115414 -6820952.884586 
54.005096 -6820945.994904 
61.399874 -6820938.600126 
68.696239 -6820931.303761 
75.357706 -6820924.642294 
81.003736 -6820918.996264 
85.448062 -6820914.551938 
88.681122 -6820911.318878 
90.808238 -6820909.191762 
91.965953 -6820908.034047 
92.237320 -6820907.762680 
91.576891 -6820908.423109 
89.749860 -6820910.250140 
86.320650 -6820913.679350 
80.881157 -6820919.118843 
39.312281 -6820960.687719 
42.978218 -6820957.021782 
48.132978 -6820951.867022 
54.542305 -6820945.457695 
61.810333 -6820938.189667 
69.487167 -6820930.512833 
77.126516 -6820922.873484 
84.331209 -6820915.668791 
90.790409 -6820909.209591 
96.300884 -6820903.699116 
100.765112 -6820899.234888 
104.164728 -6820895.835272 
106.513642 -6820893.486358 
107.796844 -6820892.203156 
107.896832 -6820892.103168 
106.504868 -6820893.495132 
103.040936 -6820896.959064 
96.774894 -6820903.225106 
40.601732 -6820959.398268 
43.314571 -6820956.685429 
47.875386 -6820952.124614 
54.001425 -6820945.998575 
61.226874 -6820938.773126 
69.068512 -6820930.931488 
77.081627 -6820922.918373 
84.883874 -6820915.116126 
92.169371 -6820907.830629 
98.715748 -6820901.284252 
104.380085 -6820895.619915 
109.078248 -6820890.921752 
112.742418 -6820887.257582 
115.246589 -6820884.753411 
116.269582 -6820883.730418 
115.050043 -6820884.949957 
110.197915 -6820889.802085 
44.578121 -6820955.421879 
48.537769 -6820951.462231 
54.462640 -6820945.537360 
61.732240 -6820938.267760 
69.686771 -6820930.313229 
77.759004 -6820922.240996 
85.530866 -6820914.469134 
92.737546 -6820907.262454 
99.242280 -6820900.757720 
104.999358 -6820895.000642 
110.009628 -6820889.990372 
114.238414 -6820885.761586 
117.359117 -6820882.640883 
50.639506 -6820949.360494 
56.094834 -6820943.905166 
63.221420 -6820936.778580 
71.238458 -6820928.761542 
79.360393 -6820920.639607 
87.011363 -6820912.988637 
93.900411 -6820906.099589 
99.995699 -6820900.004301 
105.470389 -6820894.529611 
110.627411 -6820889.372589 
58.774277 -6820941.225723 
65.290081 -6820934.709919 
73.084704 -6820926.915296 
81.259818 -6820918.740182 
89.012759 -6820910.987241 
95.904013 -6820904.095987 
101.947068 -6820898.052932 
76.080051 -6820923.919949 
84.322658 -6820915.677342 
92.325573 -6820907.674427 
32.527307 -6820967.472693 
36.823259 -6820963.176741 
27.879041 -6820972.120959 
30.787770 -6820969.212230 
42.065681 -6820957.934319 
40.046726 -6820959.953274 
31.390243 -6820968.609757 
27.545620 -6820972.454380 
24.608063 -6820975.391937 
29.991492 -6820970.008508 
40.456452 -6820959.543548 
48.134470 -6820951.865530 
48.124027 -6820951.875973 
42.333719 -6820957.666281 
34.533858 -6820965.466142 
29.712358 -6820970.287642 
27.167342 -6820972.832658 
24.020517 -6820975.979483 
23.496396 -6820976.503604 
29.265212 -6820970.734788 
38.295581 -6820961.704419 
46.800697 -6820953.199303 
52.542551 -6820947.457449 
53.979938 -6820946.020062 
50.097776 -6820949.902224 
43.830332 -6820956.169668 
36.902667 -6820963.097333 
31.833709 -6820968.166291 
28.890954 -6820971.109046 
26.861899 -6820973.138101 
24.080202 -6820975.919798 
21.744219 -6820978.255781 
23.201937 -6820976.798063 
28.658510 -6820971.341490 
36.348842 -6820963.651158 
44.298396 -6820955.701604 
51.006338 -6820948.993662 
55.612531 -6820944.387469 
57.449256 -6820942.550744 
55.864948 -6820944.135052 
50.882451 -6820949.117549 
44.736880 -6820955.263120 
38.662670 -6820961.337330 
33.803434 -6820966.196566 
30.514241 -6820969.485759 
28.452994 -6820971.547006 
26.775258 -6820973.224742 
24.420518 -6820975.579482 
21.704713 -6820978.295287 
21.018403 -6820978.981597 
23.426946 -6820976.573054 
28.337416 -6820971.662584 
34.814971 -6820965.185029 
41.805007 -6820958.194993 
48.321275 -6820951.678725 
53.683381 -6820946.316619 
57.488934 -6820942.511066 
59.385937 -6820940.614063 
58.978574 -6820941.021426 
56.059941 -6820943.940059 
50.977104 -6820949.022896 
45.558971 -6820954.441029 
40.315088 -6820959.684912 
35.835839 -6820964.164161 
32.417232 -6820967.582768 
30.026375 -6820969.973625 
28.390520 -6820971.609480 
24.277259 -6820975.722741 
28.571271 -6820971.428729 
33.987883 -6820966.012117 
39.950419 -6820960.049581 
45.811600 -6820954.188400 
51.054606 -6820948.945394 
55.356967 -6820944.643033 
58.514444 -6820941.485556 
60.323577 -6820939.676423 
60.538786 -6820939.461214 
58.965024 -6820941.034976 
55.634493 -6820944.365507 
50.932740 -6820949.067260 
47.490331 -6820952.509669 
43.063449 -6820956.936551 
38.928755 -6820961.071245 
35.331415 -6820964.668585 
32.455635 -6820967.544365 
27.700569 -6820972.299431 
31.744671 -6820968.255329 
36.524316 -6820963.475684 
41.617871 -6820958.382129 
46.554424 -6820953.445576 
51.007652 -6820948.992348 
54.809560 -6820945.190440 
57.879360 -6820942.120640 
60.148235 -6820939.851765 
61.513173 -6820938.486827 
61.836848 -6820938.163152 
60.995572 -6820939.004428 
58.953536 -6820941.046464 
55.823314 -6820944.176686 
51.875994 -6820948.124006 
52.309690 -6820947.690310 
47.790002 -6820952.209998 
43.114615 -6820956.885385 
38.654091 -6820961.345909 
35.584952 -6820964.415048 
40.538928 -6820959.461072 
45.768373 -6820954.231627 
50.651568 -6820949.348432 
54.857184 -6820945.142816 
58.316819 -6820941.683181 
61.079179 -6820938.920821 
63.197417 -6820936.802583 
64.672935 -6820935.327065 
65.445983 -6820934.554017 
65.420322 -6820934.579678 
64.506662 -6820935.493338 
62.665876 -6820937.334124 
59.934650 -6820940.065350 
56.425966 -6820943.574034 
60.792471 -6820939.207529 
55.306232 -6820944.693768 
49.295639 -6820950.704361 
48.432946 -6820951.567054 
54.435072 -6820945.564928 
59.757376 -6820940.242624 
64.104615 -6820935.895385 
67.509752 -6820932.490248 
70.134075 -6820929.865925 
72.138937 -6820927.861063 
73.623964 -6820926.376036 
74.609175 -6820925.390825 
75.044099 -6820924.955901 
74.831372 -6820925.168628 
73.855460 -6820926.144540 
72.010344 -6820927.989656 
69.223036 -6820930.776964 
65.470935 -6820934.529065 
70.954612 -6820929.045388 
63.789257 -6820936.210743 
58.065016 -6820941.934984 
65.439524 -6820934.560476 
71.891749 -6820928.108251 
77.133568 -6820922.866432 
81.235098 -6820918.764902 
84.395294 -6820915.604706 
86.814970 -6820913.185030 
88.637689 -6820911.362311 
89.926582 -6820910.073418 
90.662917 -6820909.337083 
90.759404 -6820909.240596 
90.083590 -6820909.916410 
88.487574 -6820911.512426 
85.839452 -6820914.160548 
82.049282 -6820917.950718 
77.081050 -6820922.918950 
79.427112 -6820920.572888 
76.657068 -6820923.342932 
84.182319 -6820915.817681 
90.355783 -6820909.644217 
95.279017 -6820904.720983 
99.155581 -6820900.844419 
102.170191 -6820897.829809 
104.448750 -6820895.551250 
106.048114 -6820893.951886 
106.958395 -6820893.041605 
107.114533 -6820892.885467 
106.415954 -6820893.584046 
104.751583 -6820895.248417 
102.024593 -6820897.975407 
98.167930 -6820901.832070 
93.140508 -6820906.859492 
86.904557 -6820913.095443 
93.429416 -6820906.570584 
100.665769 -6820899.334231 
106.214844 -6820893.785156 
110.433661 -6820889.566339 
113.577505 -6820886.422495 
115.769805 -6820884.230195 
117.030007 -6820882.969993 
117.308164 -6820882.691836 
116.519538 -6820883.480462 
114.577038 -6820885.422962 
111.411701 -6820888.588299 
106.963464 -6820893.036536 
101.128561 -6820898.871439 
93.701607 -6820906.298393 
109.413823 -6820890.586177 
114.237581 -6820885.762419 
117.516443 -6820882.483557 
119.589931 -6820880.410069 
120.553853 -6820879.446147 
120.374045 -6820879.625955 
118.968790 -6820881.031210 
116.237993 -6820883.762007 
112.013803 -6820887.986197 
34.181577 -6820965.818423 
37.150743 -6820962.849257 
29.972343 -6820970.027657 
28.797946 -6820971.202054 
42.386172 -6820957.613828 
39.616478 -6820960.383522 
32.183542 -6820967.816458 
28.892812 -6820971.107188 
27.821857 -6820972.178143 
29.785184 -6820970.214816 
43.208198 -6820956.791802 
49.020406 -6820950.979594 
47.434167 -6820952.565833 
41.435311 -6820958.564689 
34.361090 -6820965.638910 
30.156412 -6820969.843588 
28.249474 -6820971.750526 
27.491070 -6820972.508930 
42.645674 -6820957.354326 
49.669142 -6820950.330858 
53.553578 -6820946.446422 
53.621946 -6820946.378054 
49.057807 -6820950.942193 
42.617074 -6820957.382926 
36.120036 -6820963.879964 
31.601370 -6820968.398630 
29.081505 -6820970.918495 
27.742979 -6820972.257021 
27.232140 -6820972.767860 
54.014699 -6820945.985301 
56.748083 -6820943.251917 
57.363230 -6820942.636770 
54.979688 -6820945.020312 
49.608199 -6820950.391801 
43.414052 -6820956.585948 
37.674021 -6820962.325979 
33.333035 -6820966.666965 
30.566031 -6820969.433969 
28.851638 -6820971.148362 
27.658603 -6820972.341397 
56.906307 -6820943.093693 
58.787393 -6820941.212607 
59.508467 -6820940.491533 
58.329544 -6820941.670456 
54.909813 -6820945.090187 
49.594823 -6820950.405177 
44.726291 -6820955.273709 
39.995470 -6820960.004530 
36.258211 -6820963.741789 
33.671180 -6820966.328820 
31.892271 -6820968.107729 
30.301949 -6820969.698051 
28.630171 -6820971.369829 
58.706197 -6820941.293803 
59.942191 -6820940.057809 
60.629576 -6820939.370424 
60.151715 -6820939.848285 
58.132398 -6820941.867602 
54.564535 -6820945.435465 
49.853100 -6820950.146900 
48.672239 -6820951.327761 
45.242439 -6820954.757561 
42.366560 -6820957.633440 
40.168536 -6820959.831464 
38.501115 -6820961.498885 
36.927655 -6820963.072345 
34.862104 -6820965.137896 
32.065606 -6820967.934394 
60.107423 -6820939.892577 
61.064812 -6820938.935188 
61.766735 -6820938.233265 
61.747252 -6820938.252748 
60.755101 -6820939.244899 
58.737165 -6820941.262835 
55.830225 -6820944.169775 
52.339333 -6820947.660667 
57.876508 -6820942.123492 
55.084198 -6820944.915802 
52.450634 -6820947.549366 
50.152941 -6820949.847059 
48.196133 -6820951.803867 
46.322113 -6820953.677887 
43.984393 -6820956.015607 
40.503510 -6820959.496490 
62.732503 -6820937.267497 
64.495076 -6820935.504924 
65.751758 -6820934.248242 
66.239874 -6820933.760126 
65.905452 -6820934.094548 
64.777618 -6820935.222382 
62.950544 -6820937.049456 
60.580487 -6820939.419513 
71.886418 -6820928.113582 
68.528910 -6820931.471090 
65.028399 -6820934.971601 
61.701114 -6820938.298886 
58.758615 -6820941.241385 
56.216872 -6820943.783128 
53.837258 -6820946.162742 
51.066930 -6820948.933070 
47.050515 -6820952.949485 
67.430999 -6820932.569001 
71.526207 -6820928.473793 
74.847955 -6820925.152045 
77.121709 -6820922.878291 
78.426034 -6820921.573966 
78.829328 -6820921.170672 
78.346543 -6820921.653457 
76.982325 -6820923.017675 
74.784100 -6820925.215900 
84.485170 -6820915.514830 
79.448027 -6820920.551973 
74.356334 -6820925.643666 
69.609035 -6820930.390965 
65.502607 -6820934.497393 
62.180130 -6820937.819870 
59.616240 -6820940.383760 
57.593612 -6820942.406388 
55.542168 -6820944.457832 
83.325215 -6820916.674785 
89.303756 -6820910.696244 
93.389842 -6820906.610158 
95.866984 -6820904.133016 
96.978926 -6820903.021074 
96.817266 -6820903.182734 
95.400873 -6820904.599127 
92.768118 -6820907.231882 
89.046169 -6820910.953831 
89.092346 -6820910.907654 
82.892070 -6820917.107930 
76.958387 -6820923.041613 
71.617731 -6820928.382269 
67.098072 -6820932.901928 
63.517073 -6820936.482927 
60.899776 -6820939.100224 
59.209896 -6820940.790104 
58.310476 -6820941.689524 
96.923162 -6820903.076838 
104.493288 -6820895.506712 
109.200107 -6820890.799893 
111.613070 -6820888.386930 
112.240929 -6820887.759071 
111.341951 -6820888.658049 
109.041330 -6820890.958670 
105.450499 -6820894.549501 
100.740491 -6820899.259509 
95.172699 -6820904.827301 
86.958242 -6820913.041758 
80.270032 -6820919.729968 
74.143627 -6820925.856373 
68.853495 -6820931.146505 
64.569309 -6820935.430691 
61.366107 -6820938.633893 
59.267322 -6820940.732678 
58.303836 -6820941.696164 
113.391598 -6820886.608402 
117.979163 -6820882.020837 
119.190289 -6820880.809711 
118.240134 -6820881.759866 
115.681425 -6820884.318575 
111.743060 -6820888.256940 
106.608821 -6820893.391179 
100.530381 -6820899.469619 
93.847267 -6820906.152733 
83.930227 -6820916.069773 
77.201007 -6820922.798993 
71.129147 -6820928.870853 
66.052019 -6820933.947981 
62.204247 -6820937.795753 
59.689870 -6820940.310130 
58.498461 -6820941.501539 
120.086714 -6820879.913286 
117.721736 -6820882.278264 
114.101348 -6820885.898652 
109.531882 -6820890.468118 
104.037199 -6820895.962801 
97.741912 -6820902.258088 
90.915611 -6820909.084389 
81.259708 -6820918.740292 
74.134355 -6820925.865645 
67.956610 -6820932.043390 
63.327953 -6820936.672047 
60.567449 -6820939.432551 
111.923393 -6820888.076607 
107.255184 -6820892.744816 
101.930087 -6820898.069913 
95.683886 -6820904.316114 
88.649590 -6820911.350410 
77.096522 -6820922.903478 
69.637663 -6820930.362337 
64.136161 -6820935.863839 
61.295249 -6820938.704751 
106.239511 -6820893.760489 
100.510863 -6820899.489137 
93.487206 -6820906.512794 
85.411683 -6820914.588317 
73.046196 -6820926.953804 
66.181488 -6820933.818512 
91.750955 -6820908.249045 
82.128509 -6820917.871491 
37.875482 -6820962.124518 
39.337156 -6820960.662844 
34.050250 -6820965.949750 
30.940969 -6820969.059031 
44.302166 -6820955.697834 
40.726972 -6820959.273028 
35.546970 -6820964.453030 
32.024857 -6820967.975143 
30.516800 -6820969.483200 
45.943203 -6820954.056797 
42.299336 -6820957.700664 
37.637641 -6820962.362359 
34.298847 -6820965.701153 
32.611130 -6820967.388870 
32.372092 -6820967.627908 
51.038061 -6820948.961939 
47.235841 -6820952.764159 
45.230691 -6820954.769309 
41.434822 -6820958.565178 
38.679005 -6820961.320995 
37.222686 -6820962.777314 
36.915184 -6820963.084816 
37.460320 -6820962.539680 
38.959458 -6820961.040542 
55.834623 -6820944.165377 
53.181186 -6820946.818814 
49.422534 -6820950.577466 
51.715495 -6820948.284505 
48.890110 -6820951.109890 
46.686965 -6820953.313035 
45.298630 -6820954.701370 
44.706615 -6820955.293385 
44.688862 -6820955.311138 
44.992276 -6820955.007724 
45.673876 -6820954.326124 
62.869432 -6820937.130568 
60.544619 -6820939.455381 
57.868028 -6820942.131972 
54.831805 -6820945.168195 
63.258977 -6820936.741023 
60.428394 -6820939.571606 
57.832890 -6820942.167110 
55.707608 -6820944.292392 
54.158482 -6820945.841518 
53.099319 -6820946.900681 
52.305425 -6820947.694575 
51.618188 -6820948.381812 
51.232559 -6820948.767441 
73.328159 -6820926.671841 
71.018886 -6820928.981114 
68.666600 -6820931.333400 
66.067206 -6820933.932794 
77.044310 -6820922.955690 
72.914918 -6820927.085082 
68.760807 -6820931.239193 
64.922897 -6820935.077103 
61.643060 -6820938.356940 
58.987867 -6820941.012133 
56.848586 -6820943.151414 
55.029991 -6820944.970009 
53.416537 -6820946.583463 
52.168753 -6820947.831247 
90.990404 -6820909.009596 
88.841586 -6820911.158414 
86.647208 -6820913.352792 
84.033784 -6820915.966216 
80.821541 -6820919.178459 
85.898744 -6820914.101256 
79.981352 -6820920.018648 
74.171203 -6820925.828797 
68.849825 -6820931.150175 
64.280633 -6820935.719367 
60.560870 -6820939.439130 
57.622564 -6820942.377436 
55.281757 -6820944.718243 
53.328036 -6820946.671964 
51.646835 -6820948.353165 
50.351056 -6820949.648944 
107.312330 -6820892.687670 
105.807979 -6820894.192021 
103.583878 -6820896.416122 
100.494716 -6820899.505284 
96.448523 -6820903.551477 
91.507256 -6820908.492744 
86.206305 -6820913.793695 
79.771748 -6820920.228252 
73.699084 -6820926.300916 
68.275146 -6820931.724854 
63.675361 -6820936.324639 
59.947967 -6820940.052033 
57.021889 -6820942.978111 
54.736099 -6820945.263901 
52.887764 -6820947.112236 
51.297506 -6820948.702494 
49.890587 -6820950.109413 
48.778436 -6820951.221564 
48.242188 -6820951.757812 
113.404982 -6820886.595018 
111.539183 -6820888.460817 
108.376562 -6820891.623438 
104.035704 -6820895.964296 
98.700923 -6820901.299077 
92.642706 -6820907.357294 
82.751289 -6820917.248711 
76.357435 -6820923.642565 
70.438573 -6820929.561427 
65.230259 -6820934.769741 
60.851476 -6820939.148524 
57.299131 -6820942.700869 
54.462265 -6820945.537735 
52.158423 -6820947.841577 
50.192618 -6820949.807382 
48.437157 -6820951.562843 
46.926981 -6820953.073019 
45.923596 -6820954.076404 
110.925868 -6820889.074132 
109.211564 -6820890.788436 
105.896503 -6820894.103497 
101.248004 -6820898.751996 
95.589109 -6820904.410891 
89.290662 -6820910.709338 
79.472039 -6820920.527961 
72.573200 -6820927.426800 
66.038796 -6820933.961204 
60.182490 -6820939.817510 
55.181437 -6820944.818563 
51.055375 -6820948.944625 
47.690471 -6820952.309529 
44.909748 -6820955.090252 
42.579469 -6820957.420531 
40.738499 -6820959.261501 
39.693017 -6820960.306983 
105.144433 -6820894.855567 
102.478331 -6820897.521669 
98.232153 -6820901.767847 
92.726530 -6820907.273470 
86.334101 -6820913.665899 
72.222436 -6820927.777564 
63.871608 -6820936.128392 
56.057066 -6820943.942934 
49.264705 -6820950.735295 
43.717910 -6820956.282090 
39.380135 -6820960.619865 
36.050954 -6820963.949046 
33.520307 -6820966.479693 
31.750138 -6820968.249862 
31.014709 -6820968.985291 
100.265373 -6820899.734627 
98.150520 -6820901.849480 
93.928476 -6820906.071524 
87.884904 -6820912.115096 
80.454280 -6820919.545720 
58.126634 -6820941.873366 
49.196299 -6820950.803701 
41.418422 -6820958.581578 
35.244990 -6820964.755010 
30.701421 -6820969.298579 
27.515793 -6820972.484207 
25.337181 -6820974.662819 
23.984983 -6820976.015017 
23.649014 -6820976.350986 
87.330162 -6820912.669838 
82.766686 -6820917.233314 
75.892454 -6820924.107546 
67.367067 -6820932.632933 
42.508920 -6820957.491080 
34.942895 -6820965.057105 
28.941110 -6820971.058890 
24.696424 -6820975.303576 
21.953062 -6820978.046938 
20.265852 -6820979.734148 
19.324710 -6820980.675290 
19.235096 -6820980.764904 
65.590691 -6820934.409309 
58.963666 -6820941.036334 
50.893805 -6820949.106195 
31.272639 -6820968.727361 
25.722883 -6820974.277117 
21.655276 -6820978.344724 
19.088701 -6820980.911299 
17.646443 -6820982.353557 
16.941024 -6820983.058976 
49.303421 -6820950.696579 
44.055053 -6820955.944947 
37.719742 -6820962.280258 
24.871505 -6820975.128495 
20.667630 -6820979.332370 
17.774123 -6820982.225877 
16.196937 -6820983.803063 
15.565562 -6820984.434438 
34.348793 -6820965.651207 
29.748317 -6820970.251683 
21.093267 -6820978.906733 
17.703885 -6820982.296115 
15.537436 -6820984.462564 
14.652142 -6820985.347858 
24.914790 -6820975.085210 
18.495500 -6820981.504500 
15.276509 -6820984.723491 
14.049672 -6820985.950328 
22.234905 -6820977.765095 
16.838213 -6820983.161787 
64.142296 -6820935.857704 
60.075057 -6820939.924943 
57.369631 -6820942.630369 
55.541372 -6820944.458628 
53.834104 -6820946.165896 
72.227145 -6820927.772855 
67.186367 -6820932.813633 
62.880991 -6820937.119009 
59.560849 -6820940.439151 
56.995044 -6820943.004956 
54.738913 -6820945.261087 
52.329514 -6820947.670486 
49.513545 -6820950.486455 
79.038148 -6820920.961852 
74.659881 -6820925.340119 
69.756592 -6820930.243408 
65.179252 -6820934.820748 
61.287085 -6820938.712915 
58.115167 -6820941.884833 
55.477964 -6820944.522036 
53.071357 -6820946.928643 
50.598882 -6820949.401118 
47.907468 -6820952.092532 
45.091992 -6820954.908008 
79.548024 -6820920.451976 
75.038776 -6820924.961224 
70.125498 -6820929.874502 
65.449665 -6820934.550335 
61.379886 -6820938.620114 
58.042643 -6820941.957357 
55.364547 -6820944.635453 
53.130888 -6820946.869112 
51.061556 -6820948.938444 
48.895550 -6820951.104450 
46.468626 -6820953.531374 
43.759027 -6820956.240973 
40.846956 -6820959.153044 
37.686709 -6820962.313291 
82.793969 -6820917.206031 
78.599414 -6820921.400586 
74.021675 -6820925.978325 
69.309921 -6820930.690079 
64.893427 -6820935.106573 
61.032101 -6820938.967899 
57.822686 -6820942.177314 
55.219137 -6820944.780863 
53.065113 -6820946.934887 
51.137429 -6820948.862571 
49.196548 -6820950.803452 
47.036856 -6820952.963144 
44.526935 -6820955.473065 
41.628050 -6820958.371950 
38.375118 -6820961.624882 
34.800530 -6820965.199470 
30.823700 -6820969.176300 
85.030442 -6820914.969558 
82.470583 -6820917.529417 
77.029696 -6820922.970304 
71.987858 -6820928.012142 
66.942890 -6820933.057110 
62.269749 -6820937.730251 
58.173487 -6820941.826513 
54.701238 -6820945.298762 
51.764167 -6820948.235833 
49.174986 -6820950.825014 
46.699294 -6820953.300706 
44.111813 -6820955.888187 
41.245123 -6820958.754877 
38.019535 -6820961.980465 
34.445725 -6820965.554275 
30.594083 -6820969.405917 
26.536660 -6820973.463340 
22.335959 -6820977.664041 
85.368399 -6820914.631601 
84.659881 -6820915.340119 
81.511006 -6820918.488994 
72.442290 -6820927.557710 
66.553372 -6820933.446628 
60.593693 -6820939.406307 
55.050364 -6820944.949636 
50.181430 -6820949.818570 
46.033124 -6820953.966876 
42.481075 -6820957.518925 
39.299905 -6820960.700095 
36.243792 -6820963.756208 
33.115704 -6820966.884296 
29.810617 -6820970.189383 
26.327305 -6820973.672695 
22.748495 -6820977.251505 
19.200317 -6820980.799683 
15.852185 -6820984.147815 
79.987418 -6820920.012582 
80.623196 -6820919.376804 
77.511578 -6820922.488422 
61.299684 -6820938.700316 
54.679830 -6820945.320170 
48.086538 -6820951.913462 
42.191302 -6820957.808698 
37.283472 -6820962.716528 
33.334877 -6820966.665123 
30.111223 -6820969.888777 
27.300366 -6820972.699634 
24.622139 -6820975.377861 
21.901914 -6820978.098086 
19.103336 -6820980.896664 
16.318406 -6820983.681594 
13.718984 -6820986.281016 
11.505655 -6820988.494345 
67.682949 -6820932.317051 
69.724565 -6820930.275435 
66.853359 -6820933.146641 
46.014874 -6820953.985126 
39.782221 -6820960.217779 
33.958040 -6820966.041960 
29.192677 -6820970.807323 
25.607981 -6820974.392019 
22.967102 -6820977.032898 
20.869825 -6820979.130175 
18.924783 -6820981.075217 
16.876935 -6820983.123065 
14.676585 -6820985.323415 
12.471755 -6820987.528245 
10.513726 -6820989.486274 
9.003273 -6820990.996727 
51.636895 -6820948.363105 
53.987254 -6820946.012746 
51.383281 -6820948.616719 
33.114660 -6820966.885340 
28.245972 -6820971.754028 
24.063736 -6820975.936264 
20.997746 -6820979.002254 
18.928285 -6820981.071715 
17.423491 -6820982.576509 
15.987862 -6820984.012138 
14.285500 -6820985.714500 
12.283270 -6820987.716730 
10.242567 -6820989.757433 
8.526658 -6820991.473342 
7.298456 -6820992.701544 
38.031824 -6820961.968176 
39.743565 -6820960.256435 
37.536033 -6820962.463967 
25.300044 -6820974.699956 
21.638448 -6820978.361552 
18.715607 -6820981.284393 
16.778532 -6820983.221468 
15.497652 -6820984.502348 
14.271392 -6820985.728608 
12.629831 -6820987.370169 
10.552912 -6820989.447088 
8.469139 -6820991.530861 
6.859342 -6820993.140658 
5.750066 -6820994.249934 
29.364101 -6820970.635899 
30.508473 -6820969.491527 
28.749805 -6820971.250195 
20.666116 -6820979.333884 
17.587049 -6820982.412951 
15.309645 -6820984.690355 
13.919066 -6820986.080934 
12.742226 -6820987.257774 
11.048394 -6820988.951606 
8.796459 -6820991.203541 
6.664969 -6820993.335031 
5.205532 -6820994.794468 
23.311443 -6820976.688557 
24.799234 -6820975.200766 
23.557725 -6820976.442275 
16.883936 -6820983.116064 
14.244705 -6820985.755295 
12.447364 -6820987.552636 
11.307614 -6820988.692386 
9.851127 -6820990.148873 
7.668324 -6820992.331676 
5.476975 -6820994.523025 
4.016536 -6820995.983464 
3.045403 -6820996.954597 
12.193684 -6820987.806316 
17.500489 -6820982.499511 
19.858449 -6820980.141551 
19.289469 -6820980.710531 
12.965418 -6820987.034582 
10.542577 -6820989.457423 
9.147591 -6820990.852409 
7.307335 -6820992.692665 
4.629956 -6820995.370044 
2.735352 -6820997.264648 
2.108108 -6820997.891892 
6.834921 -6820993.165079 
13.045831 -6820986.954169 
14.836149 -6820985.163851 
8.790634 -6820991.209366 
7.071125 -6820992.928875 
5.096762 -6820994.903238 
2.094488 -6820997.905512 
2.015587 -6820997.984413 
8.730292 -6820991.269708 
4.759027 -6820995.240973 
2.154930 -6820997.845070 
41.765159 -6820958.234841 
38.729595 -6820961.270405 
35.091562 -6820964.908438 
31.305162 -6820968.694838 
27.866609 -6820972.133391 
25.208772 -6820974.791228 
44.753525 -6820955.246475 
43.691327 -6820956.308673 
41.601511 -6820958.398489 
38.725083 -6820961.274917 
35.324377 -6820964.675623 
31.736534 -6820968.263466 
28.360339 -6820971.639661 
25.595234 -6820974.404766 
23.752255 -6820976.247745 
22.953943 -6820977.046057 
23.038808 -6820976.961192 
42.468115 -6820957.531885 
43.185951 -6820956.814049 
42.807316 -6820957.192684 
41.553762 -6820958.446238 
39.567144 -6820960.432856 
36.978633 -6820963.021367 
33.962563 -6820966.037437 
30.757122 -6820969.242878 
27.655360 -6820972.344640 
24.973451 -6820975.026549 
23.002756 -6820976.997244 
21.951730 -6820978.048270 
21.883339 -6820978.116661 
22.653730 -6820977.346270 
23.863573 -6820976.136427 
36.023959 -6820963.976041 
38.004979 -6820961.995021 
38.723394 -6820961.276606 
38.452433 -6820961.547567 
37.393478 -6820962.606522 
35.663484 -6820964.336516 
33.360809 -6820966.639191 
30.622314 -6820969.377686 
27.651060 -6820972.348940 
24.716624 -6820975.283376 
22.133142 -6820977.866858 
20.218837 -6820979.781163 
19.239978 -6820980.760022 
19.343045 -6820980.656955 
20.480901 -6820979.519099 
22.342752 -6820977.657248 
24.313842 -6820975.686158 
25.545437 -6820974.454563 
28.665980 -6820971.334020 
30.942591 -6820969.057409 
32.036619 -6820967.963381 
32.107028 -6820967.892972 
31.424352 -6820968.575648 
30.153196 -6820969.846804 
28.370103 -6820971.629897 
26.144198 -6820973.855802 
23.598991 -6820976.401009 
20.940064 -6820979.059936 
18.452369 -6820981.547631 
16.472163 -6820983.527837 
15.336311 -6820984.663689 
15.309970 -6820984.690030 
16.495058 -6820983.504942 
18.728155 -6820981.271845 
21.491985 -6820978.508015 
23.908406 -6820976.091594 
24.979168 -6820975.020832 
24.865961 -6820975.134039 
25.866658 -6820974.133342 
25.989851 -6820974.010149 
25.454616 -6820974.545384 
24.498262 -6820975.501738 
23.205427 -6820976.794573 
21.565162 -6820978.434838 
19.578813 -6820980.421187 
17.337732 -6820982.662268 
15.053442 -6820984.946558 
13.043096 -6820986.956904 
11.679423 -6820988.320577 
11.315239 -6820988.684761 
12.188624 -6820987.811376 
14.311271 -6820985.688729 
17.351710 -6820982.648290 
